Country,Country_Code,Year,total_pop,pop_dens_sq_km,urban_pop_perc,rural_pop_perc,elect_access_pop,ren_energy_cons_perc,clean_fuel_tech_cook_pop,co2_emiss_excl_lulucf,Gini coefficient (2021 prices),perceptions of criminality,homicide rate,police rate,incarceration rate,Access to small arms,intensity of internal conflict,violent demonstrations,Violent crime,Political instability,Political Terror Scale,weapons imports,terrorism impact,deaths from internal conflict,internal conflicts fought,military expenditure (% gdp),armed services personnel rate,un peacekeeping funding,nuclear and heavy weapons,weapons exports,refugees and idps,Neighbouring countries relations,external conflicts fought,deaths From external conflict,overall score,internal peace,external peace,safety and security,ongoing conflict,militarisation,"Agriculture, forestry, and fishing, value added (% of GDP)",Adjusted savings: natural resources depletion (% of GNI),Adjusted savings: net forest depletion (% of GNI),Access to electricity (% of population),Adjusted savings: energy depletion (% of GNI),Adjusted savings: carbon dioxide damage (% of GNI),Access to clean fuels and technologies for cooking (% of population),"Agriculture, forestry, and fishing, value added (annual % growth)"
Slovak Republic,SVK,2016,5430798.0,112.953369384359,53.806,46.194,100.0,13.1,100.0,35.0566,0.2515497,2.5,1.665,3.073,2.46,2.0,2.0,1.5,2.0,1.5,1.0,1.018,1.0,1.0,1.0,1.473,1.444,2.775,1.029,1.085,1.002,2.0,1.625,1.0,1.592,1.7,1.43,1.743,1.46,1.515,2.06264218897129,0.0121063013208972,0.0,100.0,0.0032964551552412,1.29158461212741,100.0,7.19448036010061
Slovak Republic,SVK,2017,5439232.0,113.128785357737,53.751,46.249,100.0,12.4,100.0,37.3056,0.23237365,2.55,1.443,3.057,2.46,2.0,2.0,2.0,2.0,1.5,2.0,1.018,1.0,1.0,1.0,1.516,1.444,2.066,1.03,1.185,1.005,2.0,1.5,1.0,1.633,1.799,1.384,1.882,1.448,1.455,1.84814166887456,0.0132106777240566,0.0,100.0,0.0051370837563603,1.33771650651764,100.0,-9.54155729131676
Slovak Republic,SVK,2018,5446771.0,113.285586522463,53.726,46.274,100.0,12.4,100.0,36.6487,0.24970019,2.35,1.553,3.029,2.5,2.0,2.0,1.25,2.0,1.5,1.5,1.132,1.0,1.0,1.0,1.564,1.443,1.016,1.031,1.27,1.006,2.0,1.375,1.0,1.552,1.712,1.312,1.754,1.437,1.365,2.00932916157168,0.0120476347703202,0.0,100.0,0.0040836315190446,1.23761906212316,100.0,20.3766262259294
Slovak Republic,SVK,2019,5454147.0,113.43899750416,53.729,46.271,100.0,17.6,100.0,34.4752,0.23232324,2.4,1.736,3.024,2.5,2.0,2.0,2.25,2.0,1.625,1.0,1.206,1.0,1.0,1.0,1.578,1.443,1.0,1.03,1.324,1.007,2.0,1.25,1.0,1.582,1.765,1.308,1.823,1.426,1.383,1.6170097133415,0.0094877126665309,0.0,100.0,0.0036289229407866,1.22831910340203,100.0,-15.7662043037897
Slovak Republic,SVK,2020,5458827.0,113.536335274542,53.76,46.24,100.0,17.6,100.0,32.31,0.24219425,2.5,1.615,3.013,2.524,2.0,2.0,2.25,2.0,1.75,1.0,1.244,1.0,1.0,1.0,1.846,1.442,1.0,1.029,1.324,1.008,2.0,1.125,1.0,1.591,1.774,1.317,1.834,1.414,1.419,1.72917824309886,0.0077803922277313,0.0,100.0,0.0012543709099194,1.16228011646058,100.0,9.59522959970487
Slovenia,SVN,2008,2021316.0,100.332370372576,52.209,47.791,100.0,17.6,100.0,18.8881,0.23718019,2.0,1.3,2.961,1.54,1.0,2.0,1.5,1.0,1.0,1.0,1.288,1.0,1.0,1.0,1.693,1.492,1.124,1.014,1.0,1.001,2.0,1.125,1.0,1.349,1.395,1.281,1.388,1.414,1.19,1.75871456280572,0.18078687209894,0.111559027125746,100.0,0.0692278449731942,0.857710510018726,100.0,-3.43615143253072
Slovenia,SVN,2009,2039669.0,101.245371243634,52.433,47.567,100.0,19.6,100.0,16.8902,0.24787736,2.0,1.596,2.979,1.54,1.0,2.0,1.5,1.0,1.25,1.0,1.171,1.0,1.0,1.0,1.693,1.529,1.124,1.013,1.0,1.001,2.0,1.25,1.0,1.38,1.437,1.294,1.454,1.426,1.181,1.76138111297772,0.1243543849349,0.102351493495432,100.0,0.0220028914394682,0.861360549859638,100.0,-8.84547445237082
Slovenia,SVN,2010,2048583.0,101.685826607499,52.658,47.342,100.0,20.1,100.0,17.1627,0.24933259,2.0,1.247,2.921,1.508,1.0,2.0,1.5,1.0,1.0,1.0,1.122,1.0,1.0,1.0,1.784,1.529,1.124,1.012,1.0,1.001,2.0,1.375,1.0,1.351,1.379,1.31,1.376,1.437,1.186,1.81942536718625,0.147993141948206,0.102972558073328,100.0,0.0450205838748784,0.94800959149262,100.0,1.96782807731435
Slovenia,SVN,2011,2052843.0,101.898292465005,52.883,47.117,100.0,19.1,100.0,16.0823,0.24868034,1.8,1.32,2.926,1.508,1.0,2.0,1.5,1.0,1.0,1.0,1.372,1.0,1.0,1.0,1.76,1.606,1.316,1.011,1.0,1.001,2.0,1.5,1.0,1.365,1.383,1.337,1.367,1.448,1.244,2.04087230966772,0.188644338760518,0.137524723889232,100.0,0.0511196148712864,0.920346856349688,100.0,4.82645972415195
Slovenia,SVN,2012,2057159.0,102.114049151928,53.108,46.892,100.0,20.2,100.0,15.5193,0.25585502,1.7,1.367,2.902,1.54,1.0,2.0,1.5,1.0,1.0,1.0,1.533,1.0,1.0,1.0,1.583,1.593,2.781,1.01,1.0,1.0,2.0,1.625,1.0,1.408,1.388,1.437,1.365,1.46,1.412,1.82601354087255,0.16809217522008,0.145982606813455,100.0,0.0221095684066246,1.0245654082301,100.0,-8.84692324502703
Slovenia,SVN,2013,2059953.0,102.281678252234,53.332,46.668,100.0,22.5,100.0,15.5139,0.26241106,1.7,1.391,2.862,1.54,1.0,2.0,1.5,1.0,1.0,1.0,1.518,1.0,1.0,1.0,1.526,1.592,2.731,1.008,1.0,1.001,2.0,1.625,1.0,1.404,1.387,1.43,1.364,1.46,1.398,1.8307708216806,0.157268996972867,0.146146185935727,100.0,0.0111228110371404,0.984627558412917,100.0,-1.39648042671811
Slovenia,SVN,2014,2061980.0,102.382323733863,53.557,46.443,100.0,22.9,100.0,14.1302,0.25657535,1.9,1.341,2.795,1.571,1.0,2.0,1.25,1.0,1.0,1.0,1.518,1.0,1.0,1.0,1.464,1.591,2.757,1.007,1.0,1.0,2.0,1.625,1.0,1.397,1.377,1.427,1.35,1.46,1.393,1.82135489758977,0.230327538368479,0.223439647672394,100.0,0.006887890696085,0.891074583981092,100.0,-1.23613271162226
Slovenia,SVN,2015,2063531.0,102.446109241111,53.781,46.219,100.0,21.4,100.0,14.2991,0.25408465,1.8,1.292,2.754,1.571,1.0,2.0,1.5,1.0,1.0,1.0,1.457,1.0,1.0,1.0,1.516,1.561,2.557,1.006,1.0,1.0,2.0,1.625,1.0,1.392,1.378,1.414,1.354,1.46,1.365,1.97361186480213,0.240998263099273,0.23540472543352,100.0,0.0055935376657533,1.0936742807055,100.0,16.9222947825061
Slovenia,SVN,2016,2065042.0,102.52417833383,54.02,45.98,100.0,21.0,100.0,15.0252,0.24757937,1.75,1.389,2.961,1.508,1.0,2.0,1.5,1.0,1.0,1.0,1.188,1.0,1.0,1.0,1.497,1.561,1.801,1.006,1.0,1.0,2.0,1.625,1.0,1.372,1.38,1.359,1.374,1.46,1.242,1.85129615497703,0.235164846792788,0.228629277258673,100.0,0.0065355695341151,1.1440456767362,100.0,-2.13805072466477
Slovenia,SVN,2017,2066388.0,102.610871929328,54.273,45.727,100.0,19.7,100.0,15.3483,0.24219307,1.65,1.486,2.983,1.508,1.0,2.0,1.25,1.0,1.0,1.0,1.007,1.0,1.0,1.0,1.483,1.535,1.513,1.006,1.132,1.0,2.0,1.5,1.0,1.352,1.36,1.34,1.356,1.448,1.205,1.69303673263207,0.233472819256906,0.225137561030566,100.0,0.0083352582263401,1.10729879441416,100.0,-5.97502692600504
Slovenia,SVN,2018,2073894.0,102.992292564709,54.541,45.459,100.0,20.6,100.0,15.3301,0.24633364,1.6,1.242,2.993,1.524,1.0,2.0,1.25,1.0,1.0,1.0,1.007,1.0,1.0,1.0,1.473,1.534,2.143,1.006,1.132,1.0,2.0,1.375,1.0,1.352,1.338,1.374,1.326,1.437,1.278,1.99134296260198,0.227195828420356,0.217188505293176,100.0,0.0100073231271799,1.03283295953542,100.0,17.1838717058898
Slovenia,SVN,2019,2088385.0,103.711934605987,54.822,45.178,100.0,20.9,100.0,14.8845,0.24384232,1.45,1.461,2.738,1.524,1.0,2.0,1.25,1.0,1.0,1.0,1.007,1.0,1.0,1.0,1.531,1.532,1.492,1.006,1.131,1.0,2.0,1.25,1.0,1.327,1.331,1.321,1.316,1.426,1.208,1.77040651705792,0.20558853500864,0.199419877942457,100.0,0.0061686570661827,1.03660939133014,100.0,-4.33743710028713
Slovenia,SVN,2020,2102419.0,104.408881428657,55.118,44.882,100.0,22.7,100.0,13.5479,0.24031529,1.5,1.218,2.713,1.46,1.0,2.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.554,1.529,1.328,1.006,1.13,1.0,2.0,1.125,1.0,1.315,1.324,1.301,1.306,1.414,1.19,1.89729714128329,0.184391195535805,0.179634504864874,100.0,0.0047566906709314,0.993773327106373,100.0,7.1076400547875
Spain,ESP,2008,45954106.0,92.1293223736969,77.976,22.024,100.0,9.7,100.0,342.716,0.342204,2.8,1.532,2.679,2.214,2.0,2.0,2.25,2.0,1.25,2.0,1.474,2.101,1.0,1.0,1.574,1.507,2.715,1.973,2.07,1.0,1.0,1.625,1.0,1.692,1.843,1.465,1.916,1.259,1.922,2.35367195478016,0.0059644000405682,0.0,100.0,0.003378253938085,0.548523243703614,100.0,-2.29969035939185
Spain,ESP,2009,46362946.0,92.9750651746681,78.21,21.79,100.0,12.2,100.0,303.4514,0.34924084,2.5,1.53,2.712,2.214,2.0,2.0,2.25,2.0,1.25,2.5,1.496,2.101,1.08,1.0,1.574,1.499,2.715,1.948,2.362,1.0,1.0,1.7,1.0,1.726,1.878,1.499,1.951,1.282,1.97,2.24960158062983,0.0014411361631801,0.0,100.0,0.0010665721557657,0.54273433219563,100.0,-3.25831493483371
Spain,ESP,2010,46576897.0,93.1519309613808,78.442,21.558,100.0,14.4,100.0,290.5488,0.35244483,2.9,1.44,2.784,2.31,2.0,2.0,2.25,2.0,1.25,2.5,1.471,2.101,1.12,1.0,1.569,1.499,2.715,1.923,2.892,1.0,1.0,1.775,1.0,1.769,1.909,1.558,1.991,1.297,2.056,2.41740898393438,0.0092329813685381,0.0,100.0,0.0018891536552403,0.557236006528435,100.0,2.60242205617109
Spain,ESP,2011,46742697.0,93.5078358806114,78.673,21.327,100.0,14.7,100.0,292.657,0.35693973,2.25,1.442,2.852,2.31,2.0,2.0,2.25,2.0,1.25,2.0,1.443,2.101,1.0,1.0,1.531,1.468,1.843,1.898,2.977,1.0,1.0,1.675,1.0,1.686,1.817,1.49,1.881,1.263,1.953,2.3625185975353,0.0136710136275687,0.0,100.0,0.0018980076482341,0.562698870053283,100.0,5.15534189567339
Spain,ESP,2012,46773055.0,93.5068371284061,78.902,21.098,100.0,15.8,100.0,286.6176,0.3540366,2.45,1.428,2.906,2.198,2.0,1.0,2.25,2.0,1.375,1.5,1.399,2.101,1.0,1.0,1.497,1.471,2.228,1.873,3.027,1.0,1.0,1.625,1.0,1.617,1.686,1.513,1.848,1.057,1.993,2.39776671776239,0.0199804857134865,0.0,100.0,0.0016998064460774,0.636624376736862,100.0,-9.18426529289346
Spain,ESP,2013,46620045.0,93.2009456028468,79.133,20.867,100.0,16.9,100.0,259.9319,0.36181897,2.0,1.41,2.927,2.198,2.0,1.0,3.25,2.0,1.375,1.5,1.362,1.807,1.0,1.0,1.464,1.446,1.875,1.848,2.817,1.0,1.0,1.625,1.0,1.608,1.707,1.459,1.879,1.057,1.899,2.60946207875576,0.0168037236322344,0.0,100.0,0.0048442757857191,0.582900375466584,100.0,13.8322251023705
Spain,ESP,2014,46480882.0,92.9227364506907,79.366,20.634,100.0,17.3,100.0,257.3207,0.36052307,2.15,1.387,2.907,2.143,2.0,1.0,3.0,2.0,1.5,1.5,1.307,1.474,1.0,1.0,1.425,1.437,1.35,1.823,2.721,1.0,1.0,1.625,1.0,1.575,1.688,1.406,1.856,1.057,1.804,2.52697678134345,0.0138340410482743,0.0,100.0,0.0031110069037886,0.593598553584518,100.0,-1.16167783241478
Spain,ESP,2015,46444832.0,92.9526859210545,79.602,20.398,100.0,16.3,100.0,273.2968,0.36178336,1.75,1.322,2.877,2.143,2.0,1.0,3.25,2.0,1.75,1.0,1.272,1.317,1.0,1.0,1.406,1.433,1.0,1.813,2.714,1.0,1.0,1.625,1.0,1.536,1.642,1.378,1.794,1.057,1.753,2.72327046339292,0.0084084727733024,0.0,100.0,0.0011642571522764,0.74518125137793,100.0,4.83154696317072
Spain,ESP,2016,46484062.0,93.0492629572988,79.84,20.16,100.0,16.7,100.0,264.5244,0.35757092,1.9,1.345,2.849,2.056,2.0,1.0,2.5,2.0,1.75,1.5,1.237,1.177,1.0,1.0,1.397,1.397,1.477,1.853,3.128,1.0,1.0,1.625,1.0,1.563,1.633,1.456,1.784,1.057,1.88,2.81522075003094,0.0071102974610555,0.0,100.0,0.0004183765647301,0.717385019727654,100.0,4.50375844056568
Spain,ESP,2017,46593236.0,93.2709101549633,80.08,19.92,100.0,15.2,100.0,281.0535,0.34651256,1.8,1.324,2.819,2.056,2.0,1.0,2.5,2.0,1.75,1.5,1.218,1.233,1.0,1.0,1.382,1.401,1.286,1.868,2.825,1.0,1.0,1.5,1.0,1.536,1.625,1.402,1.773,1.046,1.803,2.80344676690393,0.0137045789674059,0.0,100.0,0.0004499642386738,0.750341852822401,100.0,-3.48674184699786
Spain,ESP,2018,46797754.0,93.6697920792501,80.321,19.679,100.0,16.9,100.0,274.3705,0.34716326,1.9,1.314,2.796,2.016,2.0,2.0,2.75,2.0,1.625,2.0,1.177,2.675,1.64,1.211,1.44,1.393,1.288,1.869,3.141,1.0,1.0,1.375,1.0,1.721,1.916,1.429,1.926,1.386,1.86,2.70128254621885,0.0171947774440805,0.0,100.0,0.0006686658031013,0.70732174142055,100.0,4.1937725004737
Spain,ESP,2019,47134837.0,94.3508089023978,80.565,19.435,100.0,16.7,100.0,257.113,0.34303713,1.75,1.328,2.788,2.016,2.0,2.0,3.25,2.0,1.625,2.0,1.175,2.414,1.0,1.211,1.483,1.388,1.173,1.887,3.278,1.0,1.0,1.45,1.0,1.695,1.861,1.446,1.943,1.264,1.878,2.51980122994951,0.009815813424701,0.0,100.0,0.0004710660454381,0.700617233399395,100.0,-2.77020064254107
Spain,ESP,2020,47365655.0,94.815383748924,80.81,19.19,100.0,19.3,100.0,216.9768,0.34863642,2.05,1.307,2.796,1.929,2.0,2.0,3.25,2.0,1.5,2.0,1.152,2.17,1.0,1.211,1.468,1.386,1.115,1.884,2.893,1.0,1.0,1.625,1.0,1.676,1.851,1.414,1.931,1.28,1.798,2.78468031745976,0.0085268984429826,0.0,100.0,6.0002578126e-05,0.685729326628887,100.0,-1.97942643391521
Sweden,SWE,2008,9219637.0,22.6337796193202,84.746,15.254,100.0,43.2,100.0,52.1376,0.2811916,2.35,1.501,1.959,1.595,2.0,1.0,1.25,1.0,1.0,1.0,1.549,1.357,1.0,1.0,1.617,1.435,1.22,1.837,5.0,1.0,1.0,1.125,1.0,1.451,1.342,1.613,1.358,1.011,2.244,1.25959310578854,0.131166657282545,0.0,100.0,0.0139292092278173,0.231264892652241,100.0,-15.4880133871731
Sweden,SWE,2009,9298515.0,22.8274214371936,84.902,15.098,100.0,45.7,100.0,47.5792,0.27339843,2.5,1.606,1.976,1.595,2.0,1.0,1.25,1.0,1.0,1.0,1.523,1.357,1.0,1.0,1.617,1.28,1.22,1.757,5.0,1.0,1.0,1.25,1.0,1.458,1.361,1.604,1.385,1.023,2.209,1.13932850824165,0.0760375027368991,0.0,100.0,0.0124814838459469,0.265063613752381,100.0,4.4680713686159
Sweden,SWE,2010,9378126.0,23.0228627359425,85.056,14.944,100.0,44.7,100.0,53.5567,0.27736148,2.35,1.445,1.994,1.587,2.0,1.0,1.25,1.0,1.0,1.0,1.471,1.357,1.0,1.0,1.645,1.28,1.22,1.677,5.0,1.0,1.0,1.375,1.0,1.445,1.336,1.607,1.354,1.034,2.192,1.36163812170019,0.369839374537089,0.0,100.0,0.0151368158100461,0.27008078846045,100.0,0.405859205999292
Sweden,SWE,2011,9449213.0,23.1973780115221,85.297,14.703,100.0,45.4,100.0,49.2663,0.2760523,1.9,1.5,2.029,1.587,2.0,1.0,1.25,1.0,1.0,1.0,1.352,1.357,1.0,1.0,1.612,1.337,1.38,1.598,5.0,1.0,1.0,1.5,1.0,1.434,1.309,1.622,1.324,1.046,2.186,1.41169579751865,0.463777079486903,0.0,100.0,0.0220729799066752,0.226990251018737,100.0,4.76444517399868
Sweden,SWE,2012,9519374.0,23.3696200002111,85.62,14.38,100.0,48.3,100.0,46.874,0.27643865,1.95,1.485,2.082,1.548,2.0,1.0,1.25,1.0,1.0,1.0,1.443,1.357,1.0,1.0,1.583,1.32,1.263,1.518,5.0,1.0,1.0,1.625,1.0,1.434,1.316,1.612,1.328,1.057,2.163,1.25256677921832,0.143863603201331,0.0,100.0,0.0199927436955999,0.231678107746489,100.0,1.06153785890555
Sweden,SWE,2013,9600379.0,23.5684835040631,85.936,14.064,100.0,47.3,100.0,45.1071,0.28822747,1.75,1.429,2.079,1.548,2.0,1.0,1.25,1.0,1.0,1.0,1.659,1.21,1.0,1.0,1.588,1.334,1.215,1.438,5.0,1.0,1.0,1.625,1.0,1.421,1.301,1.602,1.295,1.057,2.171,1.23061954894016,0.0949330670635121,0.0,100.0,0.0155009140836057,0.218403984135222,100.0,6.54457364341086
Sweden,SWE,2014,9696110.0,23.8034986523533,86.247,13.753,100.0,48.6,100.0,43.786,0.28388637,1.9,1.357,2.045,1.484,2.0,1.0,1.25,1.0,1.0,1.0,1.657,1.106,1.0,1.0,1.578,1.237,1.028,1.358,5.0,1.0,1.0,1.625,1.0,1.405,1.294,1.572,1.285,1.057,2.122,1.25158848475017,0.0734051862045647,0.0,100.0,0.0134461495694928,0.221431924269075,100.0,10.0551139567455
Sweden,SWE,2015,9799186.0,24.0582617728817,86.553,13.447,100.0,51.9,100.0,44.1553,0.2920968,2.0,1.453,2.037,1.484,2.0,1.0,1.25,1.0,1.0,1.0,1.69,1.024,1.0,1.0,1.593,1.186,1.029,1.296,5.0,1.0,1.0,1.675,1.0,1.411,1.306,1.567,1.299,1.062,2.111,1.30289041518333,0.0702080707744759,0.0,100.0,0.0075069039011891,0.267658818187629,100.0,3.39641351954383
Sweden,SWE,2016,9923085.0,24.362449750883,86.852,13.148,100.0,50.9,100.0,43.6925,0.29561198,2.05,1.449,2.004,1.46,2.0,1.0,1.5,1.0,1.0,1.0,1.717,1.754,1.0,1.0,1.545,1.461,1.26,1.296,5.0,1.0,1.0,1.725,1.0,1.453,1.353,1.604,1.363,1.067,2.168,1.27441325068162,0.0813363489466276,0.0,100.0,0.0059575399089464,0.268524757367084,100.0,-0.617007672634273
Sweden,SWE,2017,10057698.0,24.6929419766692,87.146,12.854,100.0,51.8,100.0,43.3125,0.28774133,2.05,1.571,2.016,1.46,2.0,1.0,2.0,1.0,1.0,1.0,1.548,1.631,1.0,1.0,1.535,1.456,1.157,1.297,5.0,1.0,2.0,1.7,1.0,1.538,1.383,1.77,1.415,1.266,2.134,1.31525688825892,0.135653655785586,0.0,100.0,0.0076576645387183,0.260297820749338,100.0,3.72342136584425
Sweden,SWE,2018,10175214.0,24.9814588688378,87.431,12.569,100.0,51.6,100.0,40.9315,0.29971555,2.1,1.534,2.009,1.5,2.0,1.0,1.75,1.0,1.0,1.0,1.307,2.06,1.2,1.211,1.531,1.45,1.126,1.296,4.359,1.0,2.0,1.625,1.0,1.523,1.41,1.693,1.422,1.321,1.988,1.27924121516752,0.165515768884424,0.0,100.0,0.0201589457969788,0.249082937293866,100.0,-9.14574578610305
Sweden,SWE,2019,10278887.0,25.2378879395011,87.708,12.292,100.0,52.9,100.0,40.2031,0.29304633,2.0,1.562,1.981,1.5,2.0,1.0,1.25,2.0,1.0,1.0,1.239,1.833,1.0,1.211,1.54,1.444,1.069,1.296,3.661,1.0,2.0,1.8,1.0,1.506,1.423,1.629,1.474,1.296,1.85,1.29094538271318,0.119056044921906,0.0,100.0,0.0191894103170098,0.259717954040394,100.0,8.12240787834308
Sweden,SWE,2020,10353442.0,25.4209438224317,87.977,12.023,100.0,57.8,100.0,39.0794,0.28870603,2.0,1.53,1.985,1.579,2.0,1.0,2.5,2.0,1.0,1.0,1.188,1.646,1.0,1.211,1.574,1.224,1.046,1.296,3.058,1.0,2.0,1.925,1.0,1.521,1.495,1.561,1.577,1.308,1.713,1.19966667848375,0.117260007673305,0.0,100.0,0.0098306080100192,0.242448294258335,100.0,-4.9171270718232
Switzerland,CHE,2008,7647675.0,193.541360670795,73.556,26.444,100.0,19.6,100.0,45.9985,0.337947,2.05,1.575,2.113,1.595,2.0,1.0,1.0,1.0,1.0,1.5,2.244,1.389,1.0,1.0,1.354,1.269,1.253,1.128,5.0,1.0,1.0,1.125,1.0,1.442,1.396,1.51,1.393,1.011,2.154,0.783533938641809,0.001625934359764,0.0008172739462661,100.0,0.0008086604134978,0.226382666374645,100.0,-0.0866378605793443
Switzerland,CHE,2009,7743831.0,195.977767173332,73.581,26.419,100.0,20.0,100.0,44.6352,0.32855856,2.05,1.57,2.073,1.595,2.0,1.0,1.0,1.0,1.0,2.0,2.044,1.389,1.0,1.0,1.354,1.454,1.253,1.126,5.0,1.0,1.0,1.25,1.0,1.469,1.427,1.533,1.447,1.023,2.152,0.722507576681507,0.0001512181001174,0.0,100.0,0.0001512181001174,0.212583432842804,100.0,4.78741944266068
Switzerland,CHE,2010,7824909.0,198.032658685794,73.607,26.393,100.0,20.6,100.0,46.3149,0.3255303,2.05,1.562,2.068,1.627,2.0,1.0,1.0,1.0,1.0,2.0,1.733,1.389,1.0,1.0,1.363,1.454,1.253,1.124,5.0,1.0,1.0,1.25,1.0,1.462,1.415,1.533,1.449,1.023,2.116,0.662940575575839,0.0002688230612275,0.0,100.0,0.0002164581596238,0.203005257985034,100.0,-3.39225062058553
Switzerland,CHE,2011,7912398.0,200.249864435738,73.631,26.369,100.0,20.6,100.0,42.2793,0.3171362,2.05,1.329,2.102,1.627,2.0,1.0,1.0,1.0,1.0,1.5,1.502,1.389,1.0,1.0,1.368,1.502,1.41,1.122,5.0,1.0,1.0,1.25,1.0,1.427,1.346,1.548,1.366,1.023,2.114,0.676699830016967,0.0005950159700732,0.000205972181547,100.0,0.0002667447778721,0.168650461130408,100.0,10.213300763724
Switzerland,CHE,2012,7996861.0,202.390548012367,73.653,26.347,100.0,21.9,100.0,43.5915,0.31567127,2.05,1.332,2.099,1.651,2.0,1.0,1.0,1.0,1.0,1.0,1.4,1.389,1.0,1.0,1.363,1.479,1.22,1.119,5.0,1.0,1.0,1.25,1.0,1.393,1.301,1.532,1.309,1.023,2.075,0.634586963665186,0.0007228119920035,0.0003117790105146,100.0,0.0003155794184853,0.187106617014843,100.0,-3.67365985733616
Switzerland,CHE,2013,8089346.0,204.734336607627,73.674,26.326,100.0,21.8,100.0,44.601,0.3246219,1.95,1.29,2.091,1.651,2.0,1.0,1.0,1.0,1.0,1.0,1.22,1.233,1.0,1.0,1.335,1.437,1.22,1.117,5.0,1.0,1.0,1.125,1.0,1.373,1.276,1.517,1.285,1.011,2.046,0.662533713556518,0.0014322452862429,0.001142632056615,100.0,0.0002049086032846,0.193659964192507,100.0,-6.57870341341538
Switzerland,CHE,2014,8188649.0,207.250751433234,73.696,26.304,100.0,22.2,100.0,40.8946,0.3252566,1.95,1.281,2.102,1.667,2.0,1.0,1.0,1.0,1.0,1.0,1.195,1.133,1.0,1.0,1.344,1.434,1.095,1.115,5.0,1.0,1.0,1.0,1.0,1.363,1.272,1.498,1.281,1.0,2.028,0.708877665824655,0.0026298491022344,0.0023763463200066,100.0,0.0001897170997152,0.182114127637956,100.0,10.9675158335942
Switzerland,CHE,2015,8282396.0,209.626620751132,73.718,26.282,100.0,23.9,100.0,40.2179,0.32306957,1.9,1.352,2.101,1.667,2.0,1.0,1.5,1.0,1.0,1.0,1.14,1.067,1.0,1.0,1.339,1.394,1.044,1.113,5.0,1.0,1.0,1.0,1.0,1.377,1.301,1.491,1.325,1.0,2.01,0.62644626050893,0.0019146572336218,0.0018184425239662,100.0,9.62147096556018e-05,0.19123309627254,100.0,-9.4330514027762
Switzerland,CHE,2016,8373338.0,211.931572125581,73.739,26.261,100.0,24.1,100.0,40.7745,0.33042452,1.55,1.25,2.088,1.651,2.0,1.0,1.25,1.0,1.0,1.0,1.085,1.035,1.0,1.0,1.33,1.382,1.0,1.113,5.0,1.0,1.0,1.0,1.0,1.344,1.249,1.487,1.255,1.0,1.996,0.658010471667002,0.0016884759222396,0.0015982435397453,100.0,9.02323824943346e-05,0.205668042780661,100.0,0.939289937083387
Switzerland,CHE,2017,8451840.0,213.918480127503,73.761,26.239,100.0,25.0,100.0,39.7921,0.32676333,1.75,1.344,2.095,1.651,2.0,1.0,1.25,1.0,1.0,1.0,1.155,1.0,1.0,1.0,1.325,1.38,1.0,1.113,5.0,1.0,1.0,1.1,1.0,1.361,1.272,1.494,1.283,1.009,2.003,0.631333509411792,0.0016353342878916,0.0014958500927494,100.0,0.0001394841951421,0.208369643177971,100.0,-3.12421114004616
Switzerland,CHE,2018,8514329.0,215.500094533915,73.797,26.203,100.0,24.2,100.0,38.4872,0.3314104,1.7,1.268,2.09,1.651,2.0,1.0,1.25,1.0,1.0,1.5,1.146,1.169,1.0,1.0,1.33,1.377,1.0,1.113,5.0,1.0,1.0,1.15,1.0,1.386,1.311,1.498,1.338,1.014,2.003,0.643750702339479,0.0032658202714175,0.0030904050200032,100.0,0.0001754152514143,0.207953032167109,100.0,8.52153304504645
Switzerland,CHE,2019,8575280.0,217.042781721823,73.849,26.151,100.0,24.8,100.0,38.3837,0.3399834,1.5,1.266,2.088,1.651,2.0,1.0,1.25,1.0,1.0,1.0,1.141,1.419,1.0,1.0,1.315,1.383,1.0,1.102,5.0,1.0,1.0,1.25,1.0,1.361,1.266,1.505,1.276,1.023,1.999,0.647745526895984,0.0015194302012402,0.0011653338988386,100.0,0.0003540963024016,0.216073361668277,100.0,-3.81195612330198
Switzerland,CHE,2020,8638167.0,218.63446962171,73.915,26.085,100.0,26.4,100.0,35.8595,0.33737928,1.55,1.293,2.081,1.635,2.0,1.0,2.5,1.0,1.0,1.0,1.132,1.261,1.0,1.0,1.354,1.38,1.0,1.106,5.0,1.0,1.0,1.35,1.0,1.411,1.342,1.516,1.382,1.032,2.003,0.705477633321729,0.0014584935701474,0.0012767338655527,100.0,0.0001817597045947,0.204745781788113,100.0,-1.06382850224527
Thailand,THA,2008,67619830.0,132.356926148486,41.242,58.758,94.8,22.6,70.5,238.3048,0.40288273,2.5,3.26,2.604,3.205,2.0,3.0,1.25,4.0,3.625,4.0,1.101,3.742,2.506,1.105,1.703,1.709,1.212,1.655,1.038,1.001,2.0,1.0,1.0,2.24,2.823,1.365,2.933,1.918,1.502,10.0724338253633,2.52188149221477,0.0,94.8,2.50448415171961,2.17545543072986,70.5,2.93263814914016
Thailand,THA,2009,68121080.0,133.338057116013,42.543,57.457,99.0,22.8,71.55,231.4285,0.39601263,2.45,3.152,2.591,3.205,2.0,3.0,1.25,4.0,3.625,4.0,1.077,3.742,2.311,1.263,1.703,1.696,1.212,1.628,1.035,1.001,3.0,1.0,1.08,2.299,2.797,1.552,2.914,2.112,1.492,9.78703375942043,1.56648835368467,0.0,99.0,1.54329674826118,2.23773417215413,71.55,-0.244339522827062
