region_name,region_code,country_name,country_code,reporting_year,reporting_level,survey_acronym,survey_coverage,survey_year,welfare_type,survey_comparability,comparable_spell,poverty_line,headcount,poverty_gap,poverty_severity,watts,mean,median,mld,gini,polarization,decile1,decile2,decile3,decile4,decile5,decile6,decile7,decile8,decile9,decile10,cpi,ppp,reporting_pop,reporting_gdp,reporting_pce,is_interpolated,distribution_type,estimation_type,spl,spr,pg,estimate_type
North America,NAC,United States,USA,1991,national,CPS-LIS,national,1991,income,0,1963 - 2001,3,0.004993872,0.003535082,0.002698489,0.007691449,64.38450242,52.60788218,0.270696228,0.380448375,0.338338854,0.020315816,0.036324488,0.049194934,0.061945896,0.074915164,0.089180953,0.105634603,0.12817335,0.163729244,0.270585553,0.502608386,1,252981000,38637.83982,17512.40634,FALSE,micro,survey,27.604,0.202468464,1.040731212,
North America,NAC,United States,USA,1992,national,CPS-LIS,national,1992,income,0,1963 - 2001,3,0.004978993,0.003676681,0.002856416,0.008009623,64.40166495,52.29306505,0.276870971,0.383727941,0.342013383,0.019685352,0.036013827,0.048997843,0.061565635,0.074469355,0.088663439,0.105567939,0.128247108,0.164045675,0.272743829,0.517831485,1,256514000,39447.94728,18384.13659,FALSE,micro,survey,27.447,0.202476966,1.061226304,
North America,NAC,United States,USA,1993,national,CPS-LIS,national,1993,income,0,1963 - 2001,3,0.007483688,0.004107833,0.003250119,0.008975534,65.73259688,51.60020601,0.305607765,0.403630889,0.353572992,0.018916116,0.034340742,0.046875578,0.0588922,0.071737434,0.086082914,0.103074441,0.125727087,0.161867699,0.292485789,0.533116071,1,259919000,40002.47623,19243.01283,FALSE,micro,survey,27.1,0.204995433,1.094854037,
North America,NAC,United States,USA,1994,national,CPS-LIS,national,1994,income,0,1963 - 2001,3,0.007471195,0.004608329,0.003587382,0.010004143,66.88657018,52.5366758,0.30056989,0.399853786,0.346951139,0.01944145,0.035431227,0.047590069,0.059466481,0.07197758,0.085978522,0.102468066,0.125016254,0.160928537,0.291701813,0.547016803,1,263126000,41106.98818,20156.93609,FALSE,micro,survey,27.568,0.199976891,1.101144425,
North America,NAC,United States,USA,1995,national,CPS-LIS,national,1995,income,0,1963 - 2001,3,0.007477349,0.00456895,0.003711652,0.010318561,67.90139278,53.01878541,0.297639305,0.398535978,0.345562426,0.020042822,0.035931293,0.047833316,0.059650571,0.071768926,0.085611633,0.102257362,0.124470002,0.159884192,0.292549882,0.562362908,1,266278000,41710.82072,20937.77901,FALSE,micro,survey,27.809,0.19499706,1.100194104,
North America,NAC,United States,USA,1996,national,CPS-LIS,national,1996,income,0,1963 - 2001,3,0.007485454,0.004967485,0.004076093,0.011722278,68.98559905,53.5186782,0.305350471,0.403083146,0.349380462,0.020078686,0.035415311,0.047158821,0.058866801,0.071112257,0.085021287,0.101685728,0.124555655,0.160093207,0.296012247,0.578846916,1,269394000,42783.81657,21871.65378,FALSE,micro,survey,28.059,0.197485075,1.164841308,
North America,NAC,United States,USA,1997,national,CPS-LIS,national,1997,income,0,1963 - 2001,3,0.007490616,0.005554656,0.004527052,0.013164237,71.00001511,54.86171131,0.311213208,0.405241222,0.347179965,0.019523954,0.035656457,0.047279805,0.058746404,0.071023517,0.084523009,0.101184859,0.123329687,0.159374386,0.299357922,0.592378538,1,272657000,44151.68604,22813.86681,FALSE,micro,survey,28.731,0.192411077,1.226743494,
North America,NAC,United States,USA,1998,national,CPS-LIS,national,1998,income,0,1963 - 2001,3,0.007488341,0.006041407,0.005023735,0.014172415,72.94776108,57.24365488,0.306257464,0.399517492,0.342140615,0.019424464,0.035833795,0.047983595,0.059700815,0.072140253,0.085656305,0.102239489,0.12423188,0.159646575,0.293142829,0.601573922,1,275854000,45596.43069,23936.0362,FALSE,micro,survey,29.922,0.194994898,1.231170192,
North America,NAC,United States,USA,1999,national,CPS-LIS,national,1999,income,0,1963 - 2001,3,0.007480562,0.005472775,0.004460176,0.01301657,74.66600877,58.34491434,0.303420264,0.399843904,0.344809622,0.019861786,0.035891,0.047693216,0.059470875,0.071757583,0.085711519,0.102330744,0.124004961,0.158803644,0.294474672,0.614736558,1,279040000,47234.24553,25299.41563,FALSE,micro,survey,30.472,0.192492174,1.181612551,
North America,NAC,United States,USA,2000,national,CPS-LIS,national,2000,income,0,1963 - 2001,3,0.007495954,0.00564531,0.004604848,0.013326322,75.52392572,58.78506315,0.307014724,0.401388703,0.338618824,0.019872345,0.036278057,0.048044635,0.059581515,0.071576178,0.084874952,0.1010971,0.123023672,0.157372122,0.298279425,0.635495287,1,282162411,48616.25463,26944.24436,FALSE,micro,survey,30.693,0.18749402,1.184223376,
North America,NAC,United States,USA,2001,national,CPS-LIS,national,2001,income,0,1963 - 2001,3,0.009982753,0.006824155,0.005645503,0.015923344,75.50432981,58.4628271,0.318598643,0.405942739,0.341207826,0.019252907,0.035758427,0.047542316,0.059120382,0.071228285,0.084540573,0.100734447,0.122747145,0.157067604,0.302007914,0.653455487,1,284968955,48597.42461,27887.70593,FALSE,micro,survey,30.531,0.189998124,1.268932804,
North America,NAC,United States,USA,2002,national,CPS-ASEC-LIS,national,2002,income,1,2002 - 2023,3,0.009995092,0.00631932,0.005240018,0.014744733,75.68996859,59.19771098,0.314095804,0.40352024,0.344675907,0.018874005,0.035419773,0.047501026,0.059365185,0.071633791,0.085350504,0.101833099,0.124123201,0.159306467,0.29659295,0.663819472,1,287625193,48967.36612,28704.85382,FALSE,micro,survey,30.899,0.194999716,1.234014308,
North America,NAC,United States,USA,2003,national,CPS-ASEC-LIS,national,2003,income,1,2002 - 2023,3,0.009974197,0.007819686,0.006510998,0.018500012,76.83869795,59.45434291,0.325222247,0.40770038,0.354635572,0.018046324,0.035086533,0.046906557,0.058521361,0.070923265,0.084796303,0.101912067,0.124851316,0.161167324,0.297788951,0.678888806,1,290107933,49905.52331,29976.49713,FALSE,micro,survey,31.027,0.194980418,1.374941093,
North America,NAC,United States,USA,2004,national,CPS-ASEC-LIS,national,2004,income,1,2002 - 2023,3,0.00999882,0.008121392,0.006858568,0.019635236,75.98941128,58.85777205,0.323186473,0.405455487,0.34891094,0.018527996,0.035685173,0.047409823,0.058919613,0.071098232,0.085041346,0.101878362,0.123921235,0.158927091,0.298591129,0.69706432,1,292805298,51348.34734,31585.06848,FALSE,micro,survey,30.729,0.192487374,1.44671725,
North America,NAC,United States,USA,2005,national,CPS-ASEC-LIS,national,2005,income,1,2002 - 2023,3,0.009997318,0.008028558,0.006750688,0.019287884,77.6195737,59.29231408,0.33162832,0.412602797,0.354148879,0.018410335,0.035077197,0.046535174,0.058001206,0.069950383,0.083661678,0.100486299,0.123178872,0.159359203,0.305339653,0.720713916,1,295516599,52649.57131,33337.18773,FALSE,micro,survey,30.946,0.192487544,1.415739208,
North America,NAC,United States,USA,2006,national,CPS-ASEC-LIS,national,2006,income,1,2002 - 2023,3,0.009986555,0.008129514,0.006874912,0.019681604,78.96245196,59.95192061,0.339097538,0.416933994,0.359001753,0.0181162,0.034619819,0.045930316,0.057176141,0.06944466,0.083605974,0.10038211,0.122853521,0.15882737,0.309043889,0.743963766,1,298379912,53596.31524,34930.63856,FALSE,micro,survey,31.276,0.194987812,1.438046908,
North America,NAC,United States,USA,2007,national,CPS-ASEC-LIS,national,2007,income,1,2002 - 2023,3,0.009996451,0.007951513,0.006696462,0.019330858,78.44104301,60.29679558,0.329706747,0.410887632,0.357572099,0.018189949,0.034654299,0.046444248,0.058023424,0.070448767,0.084464974,0.101340409,0.124236675,0.160893594,0.301303661,0.765186584,1,301231207,54152.82927,36350.50223,FALSE,micro,survey,31.448,0.197497191,1.428906225,
North America,NAC,United States,USA,2008,national,CPS-ASEC-LIS,national,2008,income,1,2002 - 2023,3,0.009997492,0.008392934,0.007180833,0.020319067,76.33932053,58.7022559,0.33133019,0.410922737,0.360348347,0.018081306,0.034672457,0.04641659,0.057781975,0.070226017,0.084623394,0.101765769,0.124869097,0.161253275,0.300310121,0.794562903,1,304093966,53703.9629,36062.31916,FALSE,micro,survey,30.651,0.197498823,1.473174592,
North America,NAC,United States,USA,2009,national,CPS-ASEC-LIS,national,2009,income,1,2002 - 2023,3,0.00999386,0.007395752,0.006092015,0.017286417,77.37245326,59.25811447,0.321526739,0.408499438,0.357560684,0.019211401,0.035747439,0.046583186,0.057626778,0.070023376,0.084164378,0.101303646,0.124165421,0.160409942,0.300764433,0.791737852,1,306771529,51863.61834,35280.87711,FALSE,micro,survey,30.929,0.189998082,1.304999968,
North America,NAC,United States,USA,2010,national,CPS-ASEC-LIS,national,2010,income,1,2002 - 2023,3,0.012480615,0.008481827,0.00718057,0.020400751,75.45955807,58.54927282,0.318692043,0.402413573,0.363348488,0.018535617,0.035763083,0.046824702,0.058242158,0.070877424,0.085602579,0.103098842,0.126799416,0.164720214,0.289535965,0.804722687,1,309378227,52812.68299,35650.37146,FALSE,micro,survey,30.575,0.19249041,1.473285402,
North America,NAC,United States,USA,2011,national,CPS-ASEC-LIS,national,2011,income,1,2002 - 2023,3,0.009989762,0.008082655,0.006820854,0.019560208,76.3887993,58.21473562,0.329878474,0.411632786,0.370866988,0.018415952,0.034935371,0.045805975,0.056758952,0.069514829,0.084035745,0.101831319,0.125849948,0.164129546,0.298722363,0.830126535,1,311839461,53215.53623,35970.81751,FALSE,micro,survey,30.407,0.194991204,1.455368367,
North America,NAC,United States,USA,2012,national,CPS-ASEC-LIS,national,2012,income,1,2002 - 2023,3,0.009984797,0.008294662,0.007063861,0.020069088,76.68709614,58.53159847,0.330265574,0.411557438,0.369318036,0.018440192,0.03471832,0.045714586,0.057085194,0.069701032,0.084159193,0.101914451,0.125851805,0.163175025,0.299240203,0.847304619,1,314339099,54000.84108,36172.70957,FALSE,micro,survey,30.566,0.197490721,1.463719637,
North America,NAC,United States,USA,2013,national,CPS-ASEC-LIS,national,2013,income,1,2002 - 2023,3,0.009954639,0.008113346,0.006867233,0.019661954,76.22008999,58.15479662,0.32420117,0.408714499,0.369092745,0.018988749,0.035140225,0.045921547,0.057279187,0.069814927,0.084255052,0.102015056,0.125803825,0.16379255,0.296988883,0.859716204,1,316726282,54728.86018,36526.17459,FALSE,micro,survey,30.377,0.19747992,1.45138514,
North America,NAC,United States,USA,2014,national,CPS-ASEC-LIS,national,2014,income,1,2002 - 2023,3,0.012489468,0.009998978,0.008370776,0.023590144,76.70549499,56.70665736,0.340858337,0.417370401,0.382441665,0.018175572,0.034819719,0.045450534,0.056261357,0.067759137,0.081791312,0.099667193,0.125619022,0.167234388,0.303221765,0.873662738,1,319257560,55665.24112,37262.1768,FALSE,micro,survey,29.653,0.187494273,1.570454791,
North America,NAC,United States,USA,2015,national,CPS-ASEC-LIS,national,2015,income,1,2002 - 2023,3,0.012491881,0.009160198,0.007550248,0.021520141,79.6289832,59.65049897,0.335218378,0.414559274,0.375084804,0.018540875,0.03513452,0.045699727,0.056528052,0.068441196,0.082324497,0.099961213,0.125911445,0.16588021,0.301578263,0.874699155,1,321815121,56849.46979,38212.74141,FALSE,micro,survey,31.125,0.189999814,1.477528203,
North America,NAC,United States,USA,2016,national,CPS-ASEC-LIS,national,2016,income,1,2002 - 2023,3,0.012479338,0.00888621,0.007441538,0.021159506,83.3225859,63.17501644,0.334383847,0.413300704,0.371135879,0.018374346,0.034767689,0.045648263,0.056922059,0.069186796,0.083310748,0.10106347,0.125528486,0.164387449,0.300810694,0.885734192,1,324353340,57430.84993,38844.3123,FALSE,micro,survey,32.888,0.194992255,1.442815636,
North America,NAC,United States,USA,2017,national,CPS-ASEC-LIS,national,2017,income,1,2002 - 2023,3,0.012499229,0.009924913,0.008329601,0.023584757,84.38054773,64.09558857,0.339887585,0.413858421,0.376236765,0.018030894,0.034361699,0.04522858,0.05654358,0.069357382,0.083917585,0.102067339,0.12633855,0.165049399,0.299104991,0.904601326,1,326608609,58435.97075,39593.78197,FALSE,micro,survey,33.348,0.199988963,1.520428409,
North America,NAC,United States,USA,2018,national,CPS-ASEC-LIS,national,2018,income,1,2002 - 2023,3,0.009997919,0.008340301,0.007114274,0.020175019,88.27104068,66.26087356,0.34070009,0.417825998,0.375383363,0.018182106,0.03415304,0.045108135,0.056359788,0.068698822,0.083152005,0.100841694,0.124789728,0.163107413,0.30560727,0.926696942,1,328529577,59817.65568,40441.19897,FALSE,micro,survey,34.43,0.197497767,1.393011755,
North America,NAC,United States,USA,2019,national,CPS-ASEC-LIS,national,2019,income,1,2002 - 2023,3,0.009991705,0.007806815,0.006496091,0.018478711,94.12680344,70.77694946,0.339891657,0.419018399,0.378035979,0.01829526,0.033705316,0.044821057,0.05600733,0.068474281,0.082959969,0.100930984,0.125185601,0.163959873,0.305660329,0.943490628,1,330226227,61047.96482,41097.33831,FALSE,micro,survey,36.688,0.199982271,1.26901895,
North America,NAC,United States,USA,2020,national,CPS-ASEC-LIS,national,2020,income,1,2002 - 2023,3,0.004996183,0.002507825,0.00207824,0.006182206,96.53047168,74.36917561,0.295454898,0.400010618,0.357396857,0.020515681,0.036438265,0.047288626,0.058325611,0.070519155,0.084733003,0.101796067,0.125593323,0.162180985,0.292609285,0.955129367,1,331577720,59484.03355,39892.76772,FALSE,micro,survey,38.485,0.18247291,0.793548515,
North America,NAC,United States,USA,2021,national,CPS-ASEC-LIS,national,2021,income,1,2002 - 2023,3,0.004962899,0.002258762,0.002044586,0.005902277,96.97202104,73.88322452,0.284856413,0.396964499,0.347239145,0.022803315,0.037837359,0.048030057,0.058543804,0.070039074,0.08342897,0.099663378,0.122759914,0.160180944,0.296713184,1,1,332099760,62986.65631,43323.89584,FALSE,micro,survey,38.242,0.167483304,0.764268851,
North America,NAC,United States,USA,2022,national,CPS-ASEC-LIS,national,2022,income,1,2002 - 2023,3,0.012491857,0.010286215,0.00875663,0.024832291,89.94941847,67.94248567,0.347459431,0.41699099,0.37287373,0.017643281,0.03419801,0.045454501,0.056696712,0.06897935,0.083304582,0.100988544,0.124853804,0.163597487,0.304283729,1.080028072,1,334017321,64198.43249,44382.99716,FALSE,micro,survey,35.271,0.197497037,1.554171067,
North America,NAC,United States,USA,2023,national,CPS-ASEC-LIS,national,2023,income,1,2002 - 2023,3,0.012497341,0.009459727,0.007828556,0.022220115,92.95211938,69.99848883,0.345963689,0.418188786,0.378404358,0.01766384,0.033761485,0.045035586,0.056409295,0.068667663,0.083402396,0.101643182,0.125267322,0.163821647,0.304327582,1.124485636,1,336806231,65505.2557,45129.16215,FALSE,micro,survey,36.299,0.199947053,1.42066639,
Europe & Central Asia,ECS,Uzbekistan,UZB,1998,national,HBS,national,1998,consumption,0,1998 - 2003,3,0.797930157,0.430791601,0.282226196,0.768154291,2.167467599,1.582970247,0.350346897,0.440796611,0.404527936,0.014933021,0.028802274,0.041562087,0.054070796,0.066542157,0.081104612,0.100426844,0.123876494,0.163796185,0.324885529,0.044944223,2906.581543,24134929,1204.090812,,FALSE,micro,survey,3,0.797930157,26.19162142,
Europe & Central Asia,ECS,Uzbekistan,UZB,2000,national,HBS,national,2000,consumption,0,1998 - 2003,3,0.937522293,0.569926325,0.383236194,1.000691183,1.400885401,1.108658163,0.215480441,0.359290603,0.293542817,0.028535048,0.043592586,0.053591381,0.063122614,0.073450448,0.084848758,0.0986733,0.118134706,0.150825245,0.285225915,0.072535055,2906.581543,24787054,1269.721375,,FALSE,micro,survey,3,0.937522293,29.83189927,
Europe & Central Asia,ECS,Uzbekistan,UZB,2002,national,HBS,national,2002,consumption,0,1998 - 2003,3,0.931025232,0.542754496,0.348971677,0.908585143,1.485811635,1.188871741,0.180763401,0.330251753,0.254212243,0.033280902,0.049113578,0.058654714,0.067362536,0.075622475,0.084976384,0.0968739,0.114274827,0.146196209,0.273644474,0.117488096,2906.581543,25399980,1341.95996,,FALSE,micro,survey,3,0.931025232,26.23237072,
Europe & Central Asia,ECS,Uzbekistan,UZB,2003,national,HBS,national,2003,consumption,0,1998 - 2003,3,0.933338186,0.565490601,0.377640932,0.983898577,1.41258863,1.111657097,0.206593838,0.352214587,0.282750514,0.029167657,0.045349784,0.055747184,0.064410402,0.073611551,0.084284356,0.097512621,0.116154619,0.150569853,0.283191973,0.132169699,2906.581543,25711259,1381.825728,,FALSE,micro,survey,3,0.933338186,29.1114373,
Europe & Central Asia,ECS,Uzbekistan,UZB,2021,national,HBS,national,2021,income,1,2021 - 2024,3,0.043736226,0.01521988,0.007704629,0.022407334,11.52967845,9.778541681,0.193065945,0.328911426,0.284277253,0.025663036,0.044721218,0.057140387,0.068518707,0.079280522,0.091738378,0.10630744,0.125064469,0.154618811,0.246947031,1,2906.581543,34243696,3442.724845,2257.347321,FALSE,micro,survey,6.189,0.220596078,3.774801091,
Europe & Central Asia,ECS,Uzbekistan,UZB,2022,national,HBS,national,2022,income,1,2021 - 2024,3,0.043929376,0.016441404,0.008315796,0.023883827,12.01780674,10.62244706,0.179678141,0.311848275,0.261725936,0.024952129,0.046585983,0.060242904,0.071775009,0.082700904,0.094477545,0.107461532,0.125360444,0.15421358,0.232229971,1.114466376,2906.581543,34938955,3576.715527,2461.151002,FALSE,micro,survey,6.611,0.208391965,3.590701685,
Europe & Central Asia,ECS,Uzbekistan,UZB,2023,national,HBS,national,2023,income,1,2021 - 2024,3,0.040662767,0.015906023,0.008389909,0.023718409,14.97403437,12.55166107,0.220841251,0.34538773,0.300932217,0.021260656,0.04250477,0.055791028,0.066766894,0.077978046,0.090707211,0.105562093,0.12607545,0.160047697,0.253306155,1.225429263,2906.581543,35652307,3725.674146,2580.225877,FALSE,micro,survey,7.576,0.205753769,3.198995981,
Europe & Central Asia,ECS,Uzbekistan,UZB,2024,national,HBS,national,2024,income,1,2021 - 2024,3,0.027182952,0.009547629,0.004837818,0.013998579,16.57965291,13.77669344,0.214340945,0.345633644,0.303459518,0.023367262,0.042243287,0.055135128,0.066159068,0.077263032,0.089972004,0.105483205,0.125407364,0.158326357,0.256643294,1.048284484,2906.581543,36361859,3890.415931,2718.50043,FALSE,micro,survey,8.188,0.201815279,2.776733382,
Latin America & Caribbean,LCN,"Venezuela, RB",VEN,1981,national,EHM,national,1981,income,0,1981 - 1987,3,0.11336,0.02826406,0.009308304,0.034573493,18.34753307,10.1518107,0.558683092,0.556098544,0.560789034,0.011795926,0.019188704,0.027522575,0.037166383,0.04870772,0.063162861,0.082503157,0.111292485,0.164175435,0.434484754,6.70E-11,15517657088,15687297,21300.75,,FALSE,group,survey,6.376,0.32716,4.136202498,
Latin America & Caribbean,LCN,"Venezuela, RB",VEN,1987,national,EHM,national,1987,income,0,1981 - 1987,3,0.12285,0.02934375,0.009236444,0.035497347,16.28158692,9.362672651,0.509579989,0.534479686,0.561248995,0.013213453,0.020547581,0.028928871,0.038749675,0.050637191,0.065677029,0.085971096,0.11635839,0.172143595,0.407773118,1.39E-10,15517657088,18394963,20033.35,,FALSE,group,survey,5.981,0.33163,4.332904908,
Latin America & Caribbean,LCN,"Venezuela, RB",VEN,1989,national,EHM,national,1989,income,1,1989 - 1999,3,0.072639626,0.036430579,0.026468867,0.077476905,14.68086975,10.83189497,0.381805008,0.437754987,0.390790767,0.013584829,0.031264596,0.042981611,0.054202933,0.06706667,0.081720281,0.099242472,0.122825771,0.162362677,0.324748159,3.31E-10,15517657088,19348921,17491.43,,FALSE,micro,survey,6.716,0.272791502,5.855435661,
Latin America & Caribbean,LCN,"Venezuela, RB",VEN,1992,national,EHM,national,1992,income,1,1989 - 1999,3,0.068843142,0.029967866,0.020264062,0.059487946,13.49822534,9.999071056,0.336816156,0.42061281,0.39501308,0.016497392,0.034008241,0.045551995,0.056585746,0.068424926,0.081869868,0.098443774,0.121298569,0.161441557,0.315877932,9.32E-10,15517657088,20780948,20008.43,,FALSE,micro,survey,6.3,0.263293736,5.236944941,
Latin America & Caribbean,LCN,"Venezuela, RB",VEN,1995,national,EHM,national,1995,income,1,1989 - 1999,3,0.151442599,0.057166156,0.033014105,0.097764157,10.82061414,7.404552539,0.417089823,0.471666132,0.430209168,0.013308558,0.027757755,0.038338418,0.049367256,0.061862489,0.075976957,0.094392673,0.119735902,0.163577562,0.35568243,3.64E-09,15517657088,22193821,19052.12,,FALSE,micro,survey,5.002,0.322620302,6.826605405,
Latin America & Caribbean,LCN,"Venezuela, RB",VEN,1998,national,EHM,national,1998,income,1,1989 - 1999,3,0.148647229,0.065421797,0.042267929,0.121703137,11.42648557,7.797399922,0.451252492,0.479987454,0.444873814,0.010499662,0.026385034,0.037386105,0.048463508,0.06140493,0.07640259,0.094490802,0.120257087,0.167073705,0.357636577,1.32E-08,15517657088,23601337,19075.63,,FALSE,micro,survey,5.199,0.323663202,7.581388646,
Latin America & Caribbean,LCN,"Venezuela, RB",VEN,1999,national,EHM,national,1999,income,1,1989 - 1999,3,0.167047009,0.07009289,0.043005478,0.125151105,10.30983715,7.068014282,0.437456309,0.476984051,0.432922022,0.011471254,0.026858052,0.038063009,0.049419566,0.061653818,0.076074822,0.093920529,0.119156999,0.163698496,0.359683455,1.59E-08,15517657088,24066593,17585.02,,FALSE,micro,survey,4.834,0.330690174,7.805802024,
Latin America & Caribbean,LCN,"Venezuela, RB",VEN,2001,national,EHM,national,2001,income,2,2001 - 2006,3,0.147384514,0.060486439,0.03691008,0.107938153,10.85872399,7.385822434,0.423941155,0.471704763,0.43891818,0.01231034,0.027748528,0.038656151,0.049517176,0.061297743,0.075834835,0.094309678,0.120837649,0.166957469,0.352530431,2.02E-08,15517657088,24979922,17932.35,,FALSE,micro,survey,4.993,0.317694859,7.211338942,
Latin America & Caribbean,LCN,"Venezuela, RB",VEN,2002,national,EHM,national,2002,income,2,2001 - 2006,3,0.221370869,0.099997324,0.063984628,0.184648825,8.94826095,5.992119642,0.474164267,0.488778469,0.459279252,0.009020327,0.024776711,0.036691946,0.047956405,0.060348808,0.074998217,0.093828518,0.121117189,0.169334048,0.361927833,2.65E-08,15517657088,25435671,16079.02,,FALSE,micro,survey,4.296,0.349342063,10.00998585,
Latin America & Caribbean,LCN,"Venezuela, RB",VEN,2003,national,EHM,national,2003,income,2,2001 - 2006,3,0.271163121,0.121164423,0.077851437,0.224664669,7.582565223,5.23633072,0.461380381,0.479061865,0.450338598,0.008609309,0.02522001,0.037518172,0.049403081,0.062197067,0.077347045,0.0963902,0.123271588,0.169495882,0.350547647,3.37E-08,15517657088,25892703,14594.73,,FALSE,micro,survey,3.918,0.370579873,11.53333479,
Latin America & Caribbean,LCN,"Venezuela, RB",VEN,2004,national,EHM,national,2004,income,2,2001 - 2006,3,0.227598588,0.103144341,0.067917147,0.197081618,8.492855768,5.921518292,0.455672973,0.473164847,0.438308454,0.008650552,0.025941003,0.03839363,0.05052319,0.063516421,0.077958873,0.096726405,0.123035079,0.168965752,0.346289095,4.02E-08,15517657088,26340838,16991.15,,FALSE,micro,survey,4.261,0.346839057,10.68731407,
Latin America & Caribbean,LCN,"Venezuela, RB",VEN,2005,national,EHM,national,2005,income,2,2001 - 2006,3,0.181118798,0.098349025,0.070441808,0.198913357,10.63465415,7.353179123,0.518670707,0.493165216,0.443524,0.005913041,0.022980735,0.036839869,0.048968562,0.062074007,0.077143206,0.095778873,0.12163648,0.16470216,0.363963066,4.60E-08,15517657088,26785804,18452.27,,FALSE,micro,survey,4.977,0.327585553,10.36824008,
Latin America & Caribbean,LCN,"Venezuela, RB",VEN,2006,national,EHM,national,2006,income,2,2001 - 2006,3,0.097120595,0.045963934,0.03160701,0.092296133,13.0262008,9.385901124,0.396827058,0.446983629,0.407120064,0.012450674,0.030272766,0.041970856,0.053650601,0.065901429,0.080050923,0.097845717,0.12276548,0.163411955,0.331679599,5.38E-08,15517657088,27224686,19961.97,,FALSE,micro,survey,5.993,0.285875194,6.520014451,
East Asia & Pacific,EAS,Viet Nam,VNM,1992,national,VLSS,national,1992.77,consumption,0,1992 - 1997,3,0.574646588,0.19090541,0.083521545,0.258678995,3.552015575,2.703711367,0.20670459,0.356541928,0.301758208,0.032612487,0.04541425,0.053358493,0.06201514,0.071019809,0.081567952,0.096026389,0.117354042,0.154308557,0.28632288,0.178018905,7510.822266,69281393.19,759.910854,,FALSE,micro,survey,3,0.574646588,11.48948156,
East Asia & Pacific,EAS,Viet Nam,VNM,1997,national,VLSS,national,1997.92,consumption,0,1992 - 1997,3,0.381449306,0.097586119,0.03603792,0.124627541,4.613418938,3.477590903,0.203735357,0.354422075,0.293032564,0.033469336,0.046225091,0.05466515,0.062548333,0.070879389,0.080974933,0.094895861,0.114777157,0.151111771,0.290452979,0.272176598,7510.822266,75213838.32,1064.778029,657.2435194,FALSE,micro,survey,3.039,0.390225529,8.725051812,
East Asia & Pacific,EAS,Viet Nam,VNM,2002,national,VHLSS,national,2002,consumption,1,2002 - 2008,3,0.43308373,0.122054971,0.047716858,0.158400969,4.463115296,3.285118796,0.221419067,0.370296242,0.319094861,0.031682075,0.043530733,0.051994891,0.060126314,0.068837098,0.079556007,0.094399605,0.11633401,0.155081757,0.29845751,0.284100159,7510.822266,78772224,1340.516705,769.3021346,FALSE,micro,survey,3,0.43308373,9.314574888,
East Asia & Pacific,EAS,Viet Nam,VNM,2004,national,VHLSS,national,2004,consumption,1,2002 - 2008,3,0.308544895,0.083543125,0.03267893,0.108771556,5.264057336,3.98994221,0.221277918,0.367858307,0.324271387,0.029229443,0.042420324,0.051750202,0.060813734,0.070451361,0.082152222,0.097988798,0.119862732,0.157867223,0.28746396,0.304483082,7510.822266,80338971,1510.94449,872.5225556,FALSE,micro,survey,3.295,0.37132969,8.024478069,
East Asia & Pacific,EAS,Viet Nam,VNM,2006,national,VHLSS,national,2006,consumption,1,2002 - 2008,3,0.237410689,0.060694807,0.02308657,0.078346898,5.877743582,4.606190123,0.211634565,0.357886156,0.315341099,0.029000221,0.042712538,0.052470644,0.062383954,0.072722626,0.085168949,0.100587592,0.12245421,0.155288648,0.277210618,0.363372991,7510.822266,82167897,1699.676203,983.3389668,FALSE,micro,survey,3.603,0.338214819,7.11714533,
East Asia & Pacific,EAS,Viet Nam,VNM,2008,national,VHLSS,national,2008,consumption,1,2002 - 2008,3,0.175513844,0.044130364,0.016342028,0.056474004,6.347655962,4.946105065,0.208426254,0.355703125,0.305466772,0.029752637,0.044381083,0.053768642,0.062577734,0.072275915,0.084268369,0.098644037,0.119714075,0.154401483,0.280216025,0.441508377,7510.822266,85175788,1856.005199,1121.241746,FALSE,micro,survey,3.773,0.318208687,6.520776756,
East Asia & Pacific,EAS,Viet Nam,VNM,2010,national,VHLSS,national,2010,consumption,2,2010 - 2022,3,0.052168932,0.011336847,0.003822232,0.014121812,11.19310909,8.34760735,0.258846053,0.392527248,0.329290742,0.02534636,0.039246077,0.049472391,0.058922364,0.069373514,0.08060142,0.096443987,0.11765848,0.154249092,0.308686316,0.558213879,7510.822266,87455152,2027.581844,1208.019824,FALSE,micro,survey,5.474,0.24462342,4.039148664,
East Asia & Pacific,EAS,Viet Nam,VNM,2012,national,VHLSS,national,2012,consumption,2,2010 - 2022,3,0.037219103,0.006675262,0.00192238,0.007997316,11.51084721,9.262785136,0.212664449,0.356458864,0.301715156,0.028012831,0.042523249,0.052916526,0.063328521,0.07432177,0.086772499,0.100977859,0.120978439,0.153352201,0.276816104,0.734252183,7510.822266,89510356,2224.114043,1303.860449,FALSE,micro,survey,5.931,0.235813408,3.654439769,
East Asia & Pacific,EAS,Viet Nam,VNM,2014,national,VHLSS,national,2014,consumption,2,2010 - 2022,3,0.03413611,0.007266579,0.0022806,0.008839353,12.18527211,9.965496465,0.205396315,0.347553755,0.291630426,0.027114572,0.043508036,0.054766269,0.06535749,0.075904953,0.088182198,0.102466449,0.12117509,0.153172927,0.268352017,0.82900488,7510.822266,91679578,2439.286557,1423.308609,FALSE,micro,survey,6.283,0.221023468,3.44673765,
